message,label
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,Promotional
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",Promotional
No message..no responce..what happend?,Promotional
We currently have a message awaiting your collection. To collect your message just call 08718723815.,Promotional
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",Promotional
make that 3! 4 fucks sake?! x,Promotional
Leave it. U will always be ignorant.,Promotional
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),Promotional
at bruce b downs &amp; fletcher now,Promotional
Where are you ? You said you would be here when I woke ... :-(,Promotional
Hey now am free you can call me.,Spam
Tell me whos this pls:-),Promotional
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",Spam
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",Promotional
Id have to check but there's only like 1 bowls worth left,Promotional
Yes there were many sweets,Promotional
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,Promotional
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,Promotional
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,Promotional
Sir send to group mail check it.,Promotional
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,Promotional
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,Promotional
You dont know you jabo me abi.,Promotional
"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",Promotional
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,Promotional
"Are you being good, baby? :)",Promotional
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,Transactional
"Mostly sports type..lyk footbl,crckt..",Promotional
Ma head dey swell oh. Thanks for making my day,Promotional
U should make a fb list,Promotional
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",Promotional
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,Promotional
Happy New Year Princess!,Promotional
"I'll text carlos and let you know, hang on",Promotional
"Don't worry, * is easy once have ingredients!",Promotional
I love u 2 my little pocy bell I am sorry but I love u,Promotional
"Ok omw now, you at castor?",Promotional
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,Promotional
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",Spam
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,Promotional
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",Promotional
"Tonight? Yeah, I'd be down for that",Promotional
What should i eat fo lunch senor,Promotional
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",Promotional
No break time one... How... I come out n get my stuff fr ü?,Promotional
Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,Spam
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",Promotional
Do you still have the grinder?,Promotional
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,Spam
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",Promotional
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",Promotional
K.i did't see you.:)k:)where are you now?,Promotional
So i'm doing a list of buyers.,Promotional
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",Promotional
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,Promotional
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,Promotional
Don know..he is watching film in computer..,Promotional
No b4 Thursday,Promotional
"Oh, then your phone phoned me but it disconnected",Promotional
Id onluy matters when getting on from offcampus,Promotional
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,Spam
"Excellent, I'll see what riley's plans are",Promotional
I will see in half an hour,Promotional
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",Promotional
Ew are you one of them?,Promotional
Also hi wesley how've you been,Promotional
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,Promotional
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",Spam
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,Promotional
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),Promotional
"Hm good morning, headache anyone? :-)",Promotional
Yeah no probs - last night is obviously catching up with you... Speak soon,Promotional
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,Spam
I might go 2 sch. Yar at e salon now v boring.,Promotional
&lt;#&gt;  mins but i had to stop somewhere first.,Promotional
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",Promotional
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,Promotional
I didn't get the second half of that message,Promotional
Wat time do u wan 2 meet me later?,Promotional
I thank you so much for all you do with selflessness. I love you plenty.,Promotional
Am in film ill call you later.,Promotional
How dare you change my ring,Promotional
You are a very very very very bad girl. Or lady.,Promotional
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,Promotional
"What part of ""don't initiate"" don't you understand",Promotional
I finished my lunch already. U wake up already?,Promotional
You still at the game?,Promotional
You have got tallent but you are wasting.,Promotional
What is your record for one night? :),Promotional
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",Transactional
gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,Promotional
Jokin only lar... :-) depends on which phone my father can get lor...,Promotional
"Aight, lemme know what's up",Promotional
Get ready for  &lt;#&gt;  inches of pleasure...,Promotional
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,Promotional
;-) ok. I feel like john lennon.,Promotional
Cos darren say ü considering mah so i ask ü...,Promotional
You are not bothering me but you have to trust my answers. Pls.,Promotional
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",Promotional
One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,Spam
Aight what time you want me to come up?,Promotional
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,Promotional
Your bill at 3 is £33.65 so thats not bad!,Promotional
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,Promotional
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",Promotional
So how's the weather over there?,Promotional
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!",Promotional
Die... Now i have e toot fringe again...,Promotional
Lol they don't know about my awesome phone. I could click delete right now if I want.,Promotional
Ok,Promotional
"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",Promotional
Please leave this topic..sorry for telling that..,Promotional
Pls send me the correct name da.,Promotional
What happened to our yo date?,Promotional
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,Spam
Webpage s not available!,Promotional
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,Promotional
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,Promotional
"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",Promotional
K..k...from tomorrow onwards started ah?,Promotional
What u talking bout early morning? It's almost noon where your at!,Promotional
Fine. Do you remember me.,Promotional
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",Promotional
